Id,Sale_Prediction
2735,133085.34942933102
2736,128846.18772436626
2737,102890.92878987893
2738,117780.73307194147
2739,146991.23956952055
2740,141701.32481149002
2741,145325.90230770258
2742,173640.41476884825
2743,161133.39294017732
2744,156642.95635584393
2745,150970.29430691444
2746,118519.58056071753
2747,171341.07722955712
2748,117120.15662463695
2749,128727.10231471955
2750,103775.98621536634
2751,124433.12580315623
2752,215253.03994296966
2753,132359.45636748197
2754,213719.0058336329
2755,133302.2004450308
2756,71178.40952723689
2757,65526.51790479191
2758,64320.71792904474
2759,151395.8141601013
2760,121834.005260929
2761,138106.5019915636
2762,130431.3559956087
2763,189654.21407174994
2764,172712.66162780797
2765,271393.147371575
2766,109665.47313182446
2767,69949.22077097323
2768,113301.91813784052
2769,132102.18169156334
2770,153679.11743484187
2771,100729.20096733118
2772,100539.2640297063
2773,173795.2930367114
2774,147363.06159271803
2775,110670.91652545668
2776,139696.26680154755
2777,148797.7400018506
2778,119660.1636508448
2779,116452.09230594774
2780,96546.37974529255
2781,79157.32496047577
2782,86651.89395674024
2783,80495.68997415544
2784,119490.0699083995
2785,140665.1227325754
2786,41522.252058909144
2787,121543.01913951043
2788,53463.3261284428
2789,175621.3771211414
2790,81310.72572945595
2791,110549.30789583837
2792,49467.564484452116
2793,150451.03913055148
2794,93582.33141435322
2795,121394.5195676255
2796,81915.98660392204
2797,216743.49817682162
2798,119565.88167669883
2799,109891.65174731295
2800,67672.48941001219
2801,105901.7866304456
2802,131046.98658305344
2803,165663.6688139601
2804,136188.3680289992
2805,100927.03140279988
2806,71485.87375689081
2807,163827.10144545184
2808,155061.92337036235
2809,111537.48814928686
2810,126277.49950022704
2811,169499.16840798035
2812,179725.99556032877
2813,148257.79904849475
2814,147010.1879469193
2815,100864.10798698416
2816,206725.90203127504
2817,143996.76689779438
2818,127053.76279191562
2819,186808.0157709129
2820,129415.86792679578
2821,108483.11241162714
2822,191920.26507335997
2823,293245.142149506
2824,169441.7413946163
2825,167301.33300586446
2826,135717.7343655766
2827,132049.61976918887
2828,250712.29143300757
2829,208197.99226129788
2830,211327.48208206144
2831,185804.07058333326
2832,224782.86026698037
2833,308515.8632742616
2834,225382.50114102222
2835,227777.98731763707
2836,204332.32486514575
2837,162162.1660176741
2838,139542.591255744
2839,176336.03337636736
2840,191968.79236513894
2841,197896.32803554088
2842,221325.91205421768
2843,146710.26915541576
2844,167264.61019038758
2845,122617.33559490132
2846,203107.24911073653
2847,197911.60969604642
2848,204234.2416119077
2849,203540.90397912537
2850,271389.26384827506
2851,220463.97251291657
2852,229185.81954424153
2853,232152.7428977082
2854,146485.59158439317
2855,200471.5639268164
2856,197635.72580227704
2857,192688.9358588126
2858,204014.59176708772
2859,78680.9157449725
2860,124743.00901511675
2861,131661.6756752544
2862,198266.48528530844
2863,134643.72969923637
2864,250479.5713258767
2865,145856.09274705744
2866,155821.31793490343
2867,89835.3637213551
2868,83969.31438720194
2869,94962.27527023
2870,122167.81434591895
2871,80845.40857042956
2872,3883.767583303561
2873,77360.7523386707
2874,140121.67408346877
2875,115205.22737153874
2876,173458.58139143247
2877,136455.157998342
2878,161374.9833505818
2879,116725.27573476442
2880,95218.95153334201
2881,125947.756655541
2882,167783.03665673497
2883,188788.24987500475
2884,206784.93142399096
2885,182911.07284009975
2886,230429.92930636642
2887,110789.85038607048
2888,140987.94478585056
2889,39078.57655817723
2890,70125.04064119956
2891,145261.29813259203
2892,45895.41778565159
2893,91219.57315074829
2894,26535.271812402672
2895,340840.2164041294
2896,299005.8751282105
2897,206186.48008673888
2898,146984.07111496647
2899,230195.67528016883
2900,153786.7080626079
2901,205966.88952277362
2902,191928.49131465235
2903,302288.59367097134
2904,339616.02230728243
2905,73171.07719527767
2906,211335.8497272438
2907,113274.10374304949
2908,115811.48537459075
2909,135263.00414380772
2910,61350.64873161455
2911,68266.71222234449
2912,150814.40245382505
2913,70889.216239048
2914,63259.65354781148
2915,77155.39750646029
2916,76781.09807103255
2917,171595.99043199624
2918,103260.64794206724
2919,221989.14168462125
